Column1,tweet_id,created_at,text,intent,strength
3106,9.85E+17,4/14/2018 16:09, مستخدم  تسلمي ياخيتي الغالية والوفية لشهودة  شهودة طولت سفرتها  اكيد طلبت لجوء مشهد ماعم تجي  ان شاءالله ترجع بالسلامة وسلامي الحار الك ولها,0,0
3107,9.75E+17,3/16/2018 22:29, روسيا بيها لجوء,1,1
3108,9.73E+17,3/11/2018 20:28,نهاية الشهر كملت رواية  _ مريم للمبدع سنان اوكي أخفي إني تألمت لواقع حال عشناه فعلا أخوتنا المسيح وشهادتنا بتصفيتهم وتهجيرهم وتبعها تفجير كنيسة النجاة 2010 احداث حقيقة لجوء ديني هاجروا الى دول الخارج وصارت الغربة وطن وملاذ آمن الهم بعيد العراق,0,0
3109,9.70E+17,3/4/2018 5:31,اشوف حيوانات حصلت لجوء ببلد افضل بلدان العالم  موسم الهجرة الى ميركل  وانا أعيش ببلد تحكمه المليشيات واذناب الجمهورية الاسلامية وكله فساد ومابي مقومات الحياة  فكل مرة ول وبصراحة  كسم الحظ   اقصد حيوانات بلد معين   رابط ,0,0
3110,9.67E+17,2/22/2018 17:11, مستخدم   مستخدم  ساقط انت   اقسم بالله اني قريب بهامبورك وصورتي مبينة عندك اذا فيك رجولة يانثية واجهني انعل ابوك ابو ميركل ولك والله النسوان ارجل منكم وخلي يكون بالك طالب لجوء شي زيارة وتعال شوفني اذا انت ابن مرة ,0,0
3111,9.50E+17,1/8/2018 6:09, مستخدم  يطلبون لجوء لإيران هه,1,0
3112,9.33E+17,11/20/2017 16:36, مستخدم   مستخدم  صحيح لدي معلومات كلامك فانا عشت النرويج مده سنه ونصف وعدت 9 اشهر كنت طالب لجوء النرويج وحتى النرويجين هاجرو ولدي معلومه اعلم ان كانت صحيحه ان 5 ملايين نرويجي امريكا الان,0,0
3113,9.33E+17,11/20/2017 13:17, مستخدم  انا كنت اعيش النرويج مدة سنه ونصف كنت طالب لجوء ورفظ طلب لجوئي اطلب النرويج استظافتي النرويح فمنذ عدت وانا مريظ واشعر الكابه عبد الرحمن العراق,0,0
3114,9.31E+17,11/15/2017 16:06,تحذيرات عمليات قذرة لحركة  الشهادة الكردية  بغداد والمحافظات بدعم بارزاني  رابط  حذرت النائب ائتلاف دولة القانون نهلة الهبابي  الثلاثاء  لجوء رئيس الإقليم المستقيل مسعود البارزاني تشكيل تنظيم إرهابي متشدد غرار داعش,0,0
3115,9.28E+17,11/6/2017 21:08, مستخدم  سمعت اين فهد طلب لجوء لايران,0,0
3116,9.04E+17,9/2/2017 17:27, مستخدم  مقهور ماعرف شغيرك يمكن تريد لجوء,1,0
3117,8.98E+17,8/18/2017 11:09, رابط  ابو حمزة انت كاعد تحجي بزودك منو اللي ودينة لجوء الامريكة جاوبني ارجوك,1,1
3118,8.92E+17,7/31/2017 14:43,يطاب بتطبيع العلاقات العدو الصهيوني 0 الافضل ان يطلب لجوء اليها لانتشرف بالخونه والدجالون 0 اعطينا انهارا  الدماء ومستمرون 0  رابط ,0,0
3119,8.85E+17,7/11/2017 22:26,يغترب القلب ويضيع الوفاء يصبح العوده للوطن لجوء   رابط ,0,0
3120,8.81E+17,7/2/2017 0:08, مستخدم   مستخدم  أعتقد السعودية وحلفائها التهديد وجود الأتراك قطر  استعانت بجيش المالديف وشرق ليبيا ساعتها تميم يطلب لجوء بموريشيوس,0,0
3121,8.79E+17,6/26/2017 0:36,الناس يتأفف لجوء الناس إليه لقضاء حوائجهم ذاوجاهة أوسعة المال  يدري حاجة أخيه الله حاجته,0,0
3122,8.72E+17,6/7/2017 0:17, مستخدم  بشرني وين تطلب لجوء  ليلة سقوط الجزيرة قربت  وانت طافر قطر عود تمر باجواء الفرس المجوس اي طيارة تعبر اله يوقع سليماني,0,0
3123,8.66E+17,5/20/2017 9:39,طلب لجوء الى فرنسا  Turkey,1,1
3124,8.62E+17,5/10/2017 8:05,إحتويني   وطن يأويني ذراعيك   الحالات بعدك لجوء  رابط ,0,0
3125,8.34E+17,2/21/2017 20:41,موسم القادم رووساء اندية الكبيرة يطلبون لجوء امارة موناكو لنجوم قيمتهم اغلى الماس  سكاي _ رياضة,0,0
3126,8.34E+17,2/21/2017 20:36, مستخدم  يكلك حضر تجوال بالجنة وحور العين طلبن لجوء بالمانية وكتبوا باب الجنة مطلوب داعشيا,0,0
3127,8.30E+17,2/9/2017 15:43,ال سعود غادروا قصورهم العاصمة الرياض الى تبوك اقصى الشمال السعودي   الصاروخ اليمني    يعني صاروخ تلكوهم طالبين لجوء بجيبوتي,0,0
3128,8.26E+17,1/31/2017 13:58, مستخدم  عقلك دتحجي شنو لجوء شنو دراسة ليش العراقي يله مكان ينام يجي الامريكي لاجىء ويدرس   دمشي طيح الله حظكم,0,0
3129,8.26E+17,1/30/2017 3:43, مستخدم   مستخدم  مرحبا سيدي الرئيس حسن يوسف ابن عبدالجليل سوري مقيم العراق يمكن أحظى بفرصة لجوء كندا,0,0
3130,8.23E+17,1/23/2017 11:46, مستخدم  روان اقدم لجوء استراليا,1,1
3131,8.18E+17,1/9/2017 4:49, مستخدم  صوجه سيد   طالب لجوء جان هسة كلها ادور,0,0
3132,8.16E+17,1/3/2017 22:01,شباب ماكو فد مجموعة اختفي عدها يوم ووراها يطلقون سراحي بلكي أحصل لجوء بألمانيا مليت العيشة  افراح _ شوقي  صافي,1,1
3133,8.11E+17,12/20/2016 18:35, شنو _ تصورك _ منفذ عملية الدهس المانيا ان استقبلوه واعطوه لجوء  كلب مشرد قادم افغنستان وباكستان يقوم بعمل ارهابي,0,0
3134,7.96E+17,11/9/2016 11:23, مستخدم  اووف انحبستا بالبيت اليوم وسدو الطريق ماعندي دوام حاير شلون تكضي هلايام  هسه شلون نطلب لجوء لسليمانية,1,0
3135,7.96E+17,11/9/2016 10:08, مستخدم  يجي يوم وتطلبو لجوء للعراق شرط علي اول شي أعملة ازني بأمك وأختك ابن العاهرة,0,0
3136,7.93E+17,10/30/2016 19:43, مستخدم  انا بصفتي المنطقة بعشيقة  فاسمنحه لجوء فوري وبصدر الجبل اسكنة وكل سنة نحتفل بيه,0,0
3137,7.91E+17,10/24/2016 14:52,وزارة الداخلية الالمانية 35 دبلوماسيا تركيا تقدموا بطلبات لجوء,1,0
3138,7.85E+17,10/9/2016 8:16, مستخدم  ياسعادة الرئيس الأمريكي تخلصنا حكومه جئتم انتم تعطونا لجوء الى دول أوربا فحكومه بغداد تقتلنا,0,0
3139,7.84E+17,10/6/2016 21:06, مستخدم  ممكن تنطوني لجوء ارتاح وياكم واضحك الكل,1,1
3140,7.81E+17,9/27/2016 18:12,دول الخليج العربي تعطي لجوء لذهبت إليها أفضل أوربا لأاعرف لذالك اضطر أبحث خيار أوربا,1,1
3141,7.77E+17,9/18/2016 13:41,مورينهو همذا مباريات دخول باسلوب 4  3  3 ويعتمد روني وابرا وراشفود سيضطر الخصم لجوء الى الدفاع ويبعد خطورة دفاعه المهتز  مانشستر,0,0
3142,7.73E+17,9/5/2016 0:05,احدى بؤر التخلف احد مناطق العراق يطلقون النار بشكل عشوائي فرحا بوصول غرفة العريس    اريد _ لجوء  يعاني _ مجتمعنا  رابط ,0,0
3143,7.71E+17,9/1/2016 13:38, العراق _ استراليا اهديناكم فوز اهدونا لجوء الطلب ونمشيها الكم,1,1
3144,7.70E+17,8/29/2016 20:06, بالعراقي _ اودك وفد الحوثيين يصلون بغداد  ترى هسة لجوء ماكو,0,0
3145,7.68E+17,8/24/2016 12:05,داعش مهزلة الخليفة يمكن يراح يطلب لجوء  ال ياره _ رجعت,0,0
3146,7.54E+17,7/16/2016 1:23,مهند يطلب لجوء للبصرة,1,0
3147,7.54E+17,7/16/2016 0:18, مستخدم  هه ليش جاي تحلم اصحى اخون صاحبكم طفر وجاي يطلب لجوء هه,0,0
3148,7.54E+17,7/15/2016 23:26,اردوغان  يطلب لجوء لألمانيا افترت بيك الفراره تتذكر ربعنا شسويت بيهم  انقلاب _ _ تركيا  تركيا  انقلاب _ تركيا  الثورة _ التركية _ المباركة,0,0
3149,7.54E+17,7/15/2016 23:09,بشرى الى الشرفاء العالم لقد سقط صنم تركيا حاضنة الدواعش اوردغان يطلب لجوء الى ألمانيا وقد قطعت الطرق المؤدية الى المطارات,0,0
3150,7.54E+17,7/15/2016 23:01, مستخدم  مالهم لجوء,0,0
3151,7.54E+17,7/15/2016 13:13, مستخدم  احنه لازم نمنع لجوء الفرنسيين لانو عدهم ارهاب هه شر البليه مايضحك ,0,0
3152,7.51E+17,7/6/2016 13:39,لجوء الى الجنة   اليوم   الساعة الثامنة موقع الانفجار الكرادة  صنع _ _ العراق _ فقط  رابط ,0,0
3153,7.46E+17,6/24/2016 2:40, مستخدم  اخليهة ببالي احصل لجوء احصل,1,1
3154,7.38E+17,6/1/2016 20:36,شكلي اني اشوفلي شي واقدم لجوء لغير ابلكيشن,1,1
3155,7.26E+17,4/30/2016 14:41, السفارة _ الامريكية اصبحت مأوى للنواب وللسفراء الموجودين المنطقة  الخضراء  لجوء _ اضطراري,1,1
3156,7.01E+17,2/19/2016 20:23,البنيه تتعارك وي حبيبها ان   غلطت فتحت كلبي ديله اساس المانيا وفاتحه لجوء جديده هاي جايه يونان,1,0
3157,6.97E+17,2/9/2016 15:38,الحلفي يحذر السياسيين  صمت  المرجعية ويرجح  لجوء المواطنين للعنف   رابط   رابط ,0,0
3158,6.89E+17,1/17/2016 12:42,الأصدقاء   لجوء   رئة ثالثة   حاسة سادسة    رابط ,0,0
3159,6.78E+17,12/18/2015 13:03, مستخدم   مستخدم  تسحبهم لجوء او غيره وسلطة البلاد رعاعها وازلامهاابرمت اتفاقات ومعاهدات لمصالحها ولشركاتها,0,0
3160,6.73E+17,12/5/2015 9:19, مستخدم  متأكد يعتزل الترجمة ويطلب لجوء المانيا,1,0
3161,6.67E+17,11/19/2015 17:16,انتة  خد وجيتك تسرسح دمع  طالب لجوء افكاري فوضى بشعرك اتنفس  هدوء  مشطول  رابط ,1,0
3162,6.66E+17,11/17/2015 5:58,رفض طلبات لجوء السوريين بعدة ولايات امريكية  هجمات _ باريس  رابط   رابط ,1,1
3163,6.66E+17,11/16/2015 11:08, مستخدم  اوامر لمنع اي لجوء للسوريين والعراقيين والعرب اوروبا   تطبخ نار هادئة داعش يقتلني بلدي وحكومتي لاتحميني  ,0,0
3164,6.55E+17,10/15/2015 15:46, مستخدم  اي تعالي بالعيفية انا غاح اطلب لجوء,1,1
3165,6.54E+17,10/12/2015 13:28, مستخدم  شلونهم اهل الموزنبيق شوكت فتحوا لجوء ادري,1,0
3166,6.52E+17,10/8/2015 20:07,ميركل بالحجاب شاشة ألمانية وجدل بلا نهاية شبكات التواصل  رابط  ميركل  حجاب  اسلاموفوبيا  لجوء  المانيا  الجهاد  داعش,0,0
3167,6.48E+17,9/27/2015 14:55, مستخدم  الله ينتقم ظالم رجعونا قرن ورا هذول الهمج خل يهاجر ويطلب لجوء احسن,1,0
3168,6.47E+17,9/24/2015 20:45, مستخدم  اها حالج حالي خويه واتمنه اليوم وتخلص اذا العيد كله اطلب لجوء,1,1
3169,6.47E+17,9/23/2015 7:03,هه بدهم  بريد   رابط ,1,0
3170,6.45E+17,9/19/2015 9:56,تره اليطلب لجوء يعيش  مذلول شحلات اليطلب  الكاظم مرااد   رابط ,0,0
3171,6.44E+17,9/16/2015 16:15, مستخدم  كانوا يزورون ويكولون انهم عراقيين يحصلون لجوء هسة صارت يزورون جواز سوري,0,0
3172,6.43E+17,9/13/2015 18:28,ان سيد فيصل القاسم قلبه سوريا وشعب سوريا اقرأ اي تغريده تطالب بفتح لجوء للسوريين الوطن العربي اليس عرب وطنهم,0,0
3173,6.43E+17,9/13/2015 13:10, مستخدم  اولا يقول نفسه الصورة واضحة ثانيا الصورة فرنسا فرنسا تعطي لجوء ممكن يكون رايح عمل ايها الغبي,0,0
